storm_code,storm_name,shear_quad,mad1_bursts,mad2_bursts,mad1_threshold,mad2_threshold,iqr1_bursts,iqr2_bursts,iqr1_threshold,iqr2_threshold,logn1_bursts,logn2_bursts,logn1_threshold,logn2_threshold,total_bins,mad1_prop,mad2_prop,iqr1_prop,iqr2_prop,logn1_prop,logn2_prop
WPAC_17_33,Tembin,UL,0,0,5.27460083993072,6.190891571804875,0,0,5.823045895483019,7.105520574213788,0,0,5.640294269171633,7.32246587659338,90,0.0,0.0,0.0,0.0,0.0,0.0
WPAC_17_33,Tembin,UR,13,5,5.27460083993072,6.190891571804875,8,0,5.823045895483019,7.105520574213788,10,0,5.640294269171633,7.32246587659338,118,11.02,4.24,6.78,0.0,8.47,0.0
EPAC_13_7,Gil,DL,0,0,6.956962023036786,8.209724991532154,0,0,7.032918421936143,8.516494955253151,0,0,5.954103329728186,7.677193954965091,31,0.0,0.0,0.0,0.0,0.0,0.0
EPAC_13_7,Gil,DR,0,0,6.956962023036786,8.209724991532154,0,0,7.032918421936143,8.516494955253151,0,0,5.954103329728186,7.677193954965091,4,0.0,0.0,0.0,0.0,0.0,0.0
EPAC_13_7,Gil,UL,0,0,6.956962023036786,8.209724991532154,0,0,7.032918421936143,8.516494955253151,1,0,5.954103329728186,7.677193954965091,39,0.0,0.0,0.0,0.0,2.56,0.0
EPAC_13_7,Gil,UR,0,0,6.956962023036786,8.209724991532154,0,0,7.032918421936143,8.516494955253151,0,0,5.954103329728186,7.677193954965091,13,0.0,0.0,0.0,0.0,0.0,0.0
EPAC_12_4,Daniel,DL,0,0,7.139110590839324,8.364221136739378,0,0,6.674718663951776,8.068745257772692,0,0,5.5185282200578865,7.033649484073349,2,0.0,0.0,0.0,0.0,0.0,0.0
EPAC_12_4,Daniel,DR,0,0,7.139110590839324,8.364221136739378,0,0,6.674718663951776,8.068745257772692,0,0,5.5185282200578865,7.033649484073349,32,0.0,0.0,0.0,0.0,0.0,0.0
EPAC_12_4,Daniel,UL,0,0,7.139110590839324,8.364221136739378,0,0,6.674718663951776,8.068745257772692,0,0,5.5185282200578865,7.033649484073349,2,0.0,0.0,0.0,0.0,0.0,0.0
EPAC_12_4,Daniel,UR,0,0,7.139110590839324,8.364221136739378,0,0,6.674718663951776,8.068745257772692,0,0,5.5185282200578865,7.033649484073349,22,0.0,0.0,0.0,0.0,0.0,0.0
WPAC_12_24,Son-Tinh,DL,0,0,6.002758553726741,6.983587806738466,0,0,5.083472618048523,6.079687700393626,0,0,5.011165304424324,6.369049789794445,49,0.0,0.0,0.0,0.0,0.0,0.0
WPAC_12_24,Son-Tinh,DR,2,0,6.002758553726741,6.983587806738466,16,1,5.083472618048523,6.079687700393626,16,0,5.011165304424324,6.369049789794445,135,1.48,0.0,11.85,0.74,11.85,0.0
WPAC_12_24,Son-Tinh,UL,0,0,6.002758553726741,6.983587806738466,0,0,5.083472618048523,6.079687700393626,0,0,5.011165304424324,6.369049789794445,36,0.0,0.0,0.0,0.0,0.0,0.0
WPAC_12_24,Son-Tinh,UR,0,0,6.002758553726741,6.983587806738466,0,0,5.083472618048523,6.079687700393626,0,0,5.011165304424324,6.369049789794445,49,0.0,0.0,0.0,0.0,0.0,0.0
EPAC_14_9,Iselle,DL,5,5,0.6931471805599453,0.6931471805599453,0,0,2.7080502011022096,3.2117759562377755,0,0,2.8294891653650676,3.6043949062295937,10,50.0,50.0,0.0,0.0,0.0,0.0
EPAC_14_9,Iselle,DR,8,8,0.6931471805599453,0.6931471805599453,2,1,2.7080502011022096,3.2117759562377755,2,0,2.8294891653650676,3.6043949062295937,18,44.44,44.44,11.11,5.56,11.11,0.0
EPAC_14_9,Iselle,UL,2,2,0.6931471805599453,0.6931471805599453,0,0,2.7080502011022096,3.2117759562377755,0,0,2.8294891653650676,3.6043949062295937,3,66.67,66.67,0.0,0.0,0.0,0.0
EPAC_14_9,Iselle,UR,2,2,0.6931471805599453,0.6931471805599453,1,0,2.7080502011022096,3.2117759562377755,1,0,2.8294891653650676,3.6043949062295937,4,50.0,50.0,25.0,0.0,25.0,0.0
WPAC_15_2,Higos,DL,0,0,2.7204727211007667,3.125937829208931,0,0,2.0794415416798357,2.4260151319598084,0,0,1.9903427031801906,2.441864555966315,4,0.0,0.0,0.0,0.0,0.0,0.0
WPAC_15_2,Higos,DR,0,0,2.7204727211007667,3.125937829208931,0,0,2.0794415416798357,2.4260151319598084,0,0,1.9903427031801906,2.441864555966315,4,0.0,0.0,0.0,0.0,0.0,0.0
WPAC_15_2,Higos,UL,0,0,2.7204727211007667,3.125937829208931,0,0,2.0794415416798357,2.4260151319598084,0,0,1.9903427031801906,2.441864555966315,12,0.0,0.0,0.0,0.0,0.0,0.0
WPAC_15_2,Higos,UR,0,0,2.7204727211007667,3.125937829208931,0,0,2.0794415416798357,2.4260151319598084,0,0,1.9903427031801906,2.441864555966315,7,0.0,0.0,0.0,0.0,0.0,0.0
SHEM_17_17,Frances,DL,0,0,5.27460083993072,6.190891571804875,0,0,4.276666119016055,5.1725458536300835,0,0,4.254343868244199,5.463578294856078,78,0.0,0.0,0.0,0.0,0.0,0.0
SHEM_17_17,Frances,DR,0,0,5.27460083993072,6.190891571804875,0,0,4.276666119016055,5.1725458536300835,0,0,4.254343868244199,5.463578294856078,2,0.0,0.0,0.0,0.0,0.0,0.0
SHEM_17_17,Frances,UL,2,0,5.27460083993072,6.190891571804875,5,3,4.276666119016055,5.1725458536300835,5,2,4.254343868244199,5.463578294856078,40,5.0,0.0,12.5,7.5,12.5,5.0
SHEM_17_17,Frances,UR,0,0,5.27460083993072,6.190891571804875,0,0,4.276666119016055,5.1725458536300835,0,0,4.254343868244199,5.463578294856078,5,0.0,0.0,0.0,0.0,0.0,0.0
WPAC_14_3,Faxai,DL,9,6,2.7204727211007667,3.125937829208931,6,3,3.465735902799726,4.158883083359671,6,2,3.4578368234929817,4.441995532401933,42,21.43,14.29,14.29,7.14,14.29,4.76
WPAC_14_3,Faxai,DR,0,0,2.7204727211007667,3.125937829208931,0,0,3.465735902799726,4.158883083359671,0,0,3.4578368234929817,4.441995532401933,25,0.0,0.0,0.0,0.0,0.0,0.0
WPAC_14_3,Faxai,UL,0,0,2.7204727211007667,3.125937829208931,0,0,3.465735902799726,4.158883083359671,0,0,3.4578368234929817,4.441995532401933,23,0.0,0.0,0.0,0.0,0.0,0.0
WPAC_14_3,Faxai,UR,1,1,2.7204727211007667,3.125937829208931,1,0,3.465735902799726,4.158883083359671,1,0,3.4578368234929817,4.441995532401933,22,4.55,4.55,4.55,0.0,4.55,0.0
WPAC_10_4,Chanthu,DL,0,0,8.430297632635245,9.896634701428672,1,0,6.768493211648629,8.114042924280813,3,0,5.901362509658503,7.483122678663706,68,0.0,0.0,1.47,0.0,4.41,0.0
WPAC_10_4,Chanthu,DR,0,0,8.430297632635245,9.896634701428672,0,0,6.768493211648629,8.114042924280813,0,0,5.901362509658503,7.483122678663706,34,0.0,0.0,0.0,0.0,0.0,0.0
WPAC_10_4,Chanthu,UL,0,0,8.430297632635245,9.896634701428672,0,0,6.768493211648629,8.114042924280813,0,0,5.901362509658503,7.483122678663706,56,0.0,0.0,0.0,0.0,0.0,0.0
WPAC_10_4,Chanthu,UR,0,0,8.430297632635245,9.896634701428672,0,0,6.768493211648629,8.114042924280813,0,0,5.901362509658503,7.483122678663706,25,0.0,0.0,0.0,0.0,0.0,0.0
ATL_11_12,Katia,DL,0,0,5.335101590604128,6.182399450991332,1,0,4.68213122712422,5.578010961738247,7,0,4.456840317225616,5.623490721051807,229,0.0,0.0,0.44,0.0,3.06,0.0
ATL_11_12,Katia,DR,6,0,5.335101590604128,6.182399450991332,17,3,4.68213122712422,5.578010961738247,23,3,4.456840317225616,5.623490721051807,271,2.21,0.0,6.27,1.11,8.49,1.11
ATL_11_12,Katia,UL,0,0,5.335101590604128,6.182399450991332,0,0,4.68213122712422,5.578010961738247,0,0,4.456840317225616,5.623490721051807,136,0.0,0.0,0.0,0.0,0.0,0.0
ATL_11_12,Katia,UR,0,0,5.335101590604128,6.182399450991332,1,0,4.68213122712422,5.578010961738247,1,0,4.456840317225616,5.623490721051807,131,0.0,0.0,0.76,0.0,0.76,0.0
WPAC_17_25,Lan,DL,13,13,0.6931471805599453,0.6931471805599453,2,1,2.0794415416798357,2.4260151319598084,1,0,2.3324821984407498,2.955472275960644,40,32.5,32.5,5.0,2.5,2.5,0.0
WPAC_17_25,Lan,DR,28,28,0.6931471805599453,0.6931471805599453,7,5,2.0794415416798357,2.4260151319598084,7,3,2.3324821984407498,2.955472275960644,49,57.14,57.14,14.29,10.2,14.29,6.12
WPAC_17_25,Lan,UL,10,10,0.6931471805599453,0.6931471805599453,1,1,2.0794415416798357,2.4260151319598084,1,1,2.3324821984407498,2.955472275960644,27,37.04,37.04,3.7,3.7,3.7,3.7
WPAC_17_25,Lan,UR,8,8,0.6931471805599453,0.6931471805599453,0,0,2.0794415416798357,2.4260151319598084,0,0,2.3324821984407498,2.955472275960644,25,32.0,32.0,0.0,0.0,0.0,0.0
WPAC_12_26,Bopha,DL,0,0,6.186208623900493,7.284820912568602,1,0,5.395897694886901,6.571585323468639,8,0,4.69926671605713,5.997275477487932,212,0.0,0.0,0.47,0.0,3.77,0.0
WPAC_12_26,Bopha,DR,0,0,6.186208623900493,7.284820912568602,2,0,5.395897694886901,6.571585323468639,12,0,4.69926671605713,5.997275477487932,307,0.0,0.0,0.65,0.0,3.91,0.0
WPAC_12_26,Bopha,UL,0,0,6.186208623900493,7.284820912568602,0,0,5.395897694886901,6.571585323468639,3,0,4.69926671605713,5.997275477487932,145,0.0,0.0,0.0,0.0,2.07,0.0
WPAC_12_26,Bopha,UR,0,0,6.186208623900493,7.284820912568602,3,0,5.395897694886901,6.571585323468639,11,0,4.69926671605713,5.997275477487932,227,0.0,0.0,1.32,0.0,4.85,0.0
ATL_10_13,Karl,DL,0,0,6.444298919512291,7.455899831190771,0,0,5.493061443340549,6.591673732008658,0,0,5.022328085526939,6.325223651229548,38,0.0,0.0,0.0,0.0,0.0,0.0
ATL_10_13,Karl,DR,0,0,6.444298919512291,7.455899831190771,0,0,5.493061443340549,6.591673732008658,1,0,5.022328085526939,6.325223651229548,41,0.0,0.0,0.0,0.0,2.44,0.0
ATL_10_13,Karl,UL,0,0,6.444298919512291,7.455899831190771,0,0,5.493061443340549,6.591673732008658,0,0,5.022328085526939,6.325223651229548,32,0.0,0.0,0.0,0.0,0.0,0.0
ATL_10_13,Karl,UR,0,0,6.444298919512291,7.455899831190771,0,0,5.493061443340549,6.591673732008658,3,0,5.022328085526939,6.325223651229548,64,0.0,0.0,0.0,0.0,4.69,0.0
WPAC_12_10,Saola,DL,11,5,4.1588830833596715,4.852030263919617,16,13,3.5065578973199822,4.108544299482951,9,1,4.3903669119744695,5.658611211449541,60,18.33,8.33,26.67,21.67,15.0,1.67
WPAC_12_10,Saola,DR,1,0,4.1588830833596715,4.852030263919617,2,2,3.5065578973199822,4.108544299482951,1,0,4.3903669119744695,5.658611211449541,34,2.94,0.0,5.88,5.88,2.94,0.0
WPAC_12_10,Saola,UL,2,0,4.1588830833596715,4.852030263919617,4,2,3.5065578973199822,4.108544299482951,2,0,4.3903669119744695,5.658611211449541,39,5.13,0.0,10.26,5.13,5.13,0.0
WPAC_12_10,Saola,UR,0,0,4.1588830833596715,4.852030263919617,0,0,3.5065578973199822,4.108544299482951,0,0,4.3903669119744695,5.658611211449541,31,0.0,0.0,0.0,0.0,0.0,0.0
WPAC_17_21,Doksuri,DL,0,0,6.283829567464144,7.305480814996125,0,0,5.1298987149230735,6.065799803373869,0,0,5.443333416948608,6.928551905177076,37,0.0,0.0,0.0,0.0,0.0,0.0
WPAC_17_21,Doksuri,DR,7,0,6.283829567464144,7.305480814996125,9,7,5.1298987149230735,6.065799803373869,7,3,5.443333416948608,6.928551905177076,73,9.59,0.0,12.33,9.59,9.59,4.11
WPAC_17_21,Doksuri,UL,0,0,6.283829567464144,7.305480814996125,0,0,5.1298987149230735,6.065799803373869,0,0,5.443333416948608,6.928551905177076,10,0.0,0.0,0.0,0.0,0.0,0.0
WPAC_17_21,Doksuri,UR,0,0,6.283829567464144,7.305480814996125,0,0,5.1298987149230735,6.065799803373869,0,0,5.443333416948608,6.928551905177076,57,0.0,0.0,0.0,0.0,0.0,0.0
ATL_12_18,Sandy,DL,0,0,6.002758553726741,6.983587806738466,0,0,5.565796731682298,6.682592842435845,0,0,4.852685935685267,6.147025120101092,49,0.0,0.0,0.0,0.0,0.0,0.0
ATL_12_18,Sandy,DR,0,0,6.002758553726741,6.983587806738466,0,0,5.565796731682298,6.682592842435845,4,0,4.852685935685267,6.147025120101092,89,0.0,0.0,0.0,0.0,4.49,0.0
ATL_12_18,Sandy,UL,0,0,6.002758553726741,6.983587806738466,0,0,5.565796731682298,6.682592842435845,0,0,4.852685935685267,6.147025120101092,6,0.0,0.0,0.0,0.0,0.0,0.0
ATL_12_18,Sandy,UR,0,0,6.002758553726741,6.983587806738466,0,0,5.565796731682298,6.682592842435845,0,0,4.852685935685267,6.147025120101092,82,0.0,0.0,0.0,0.0,0.0,0.0
ATL_13_10,Ingrid,DL,0,0,6.186208623900493,7.284820912568602,0,0,5.547612909596861,6.659863064829048,0,0,5.687607034754992,7.360956451541991,25,0.0,0.0,0.0,0.0,0.0,0.0
ATL_13_10,Ingrid,DR,5,0,6.186208623900493,7.284820912568602,8,3,5.547612909596861,6.659863064829048,8,0,5.687607034754992,7.360956451541991,58,8.62,0.0,13.79,5.17,13.79,0.0
ATL_13_10,Ingrid,UL,0,0,6.186208623900493,7.284820912568602,0,0,5.547612909596861,6.659863064829048,0,0,5.687607034754992,7.360956451541991,50,0.0,0.0,0.0,0.0,0.0,0.0
ATL_13_10,Ingrid,UR,0,0,6.186208623900493,7.284820912568602,0,0,5.547612909596861,6.659863064829048,0,0,5.687607034754992,7.360956451541991,9,0.0,0.0,0.0,0.0,0.0,0.0
SHEM_14_21,Hellen,DL,4,3,2.7204727211007667,3.125937829208931,4,3,2.8903717578961645,3.439677902230219,4,1,2.9465640260109502,3.7385189360334516,29,13.79,10.34,13.79,10.34,13.79,3.45
SHEM_14_21,Hellen,DR,2,1,2.7204727211007667,3.125937829208931,2,0,2.8903717578961645,3.439677902230219,2,0,2.9465640260109502,3.7385189360334516,32,6.25,3.12,6.25,0.0,6.25,0.0
SHEM_14_21,Hellen,UL,2,1,2.7204727211007667,3.125937829208931,1,0,2.8903717578961645,3.439677902230219,1,0,2.9465640260109502,3.7385189360334516,33,6.06,3.03,3.03,0.0,3.03,0.0
SHEM_14_21,Hellen,UR,0,0,2.7204727211007667,3.125937829208931,0,0,2.8903717578961645,3.439677902230219,0,0,2.9465640260109502,3.7385189360334516,10,0.0,0.0,0.0,0.0,0.0,0.0
WPAC_10_12,Fanapi,DL,0,0,6.4210627617186775,7.450682178899835,6,0,5.381642986102394,6.38048014234802,15,0,5.243223580898736,6.624086668149127,172,0.0,0.0,3.49,0.0,8.72,0.0
WPAC_10_12,Fanapi,DR,0,0,6.4210627617186775,7.450682178899835,1,0,5.381642986102394,6.38048014234802,1,0,5.243223580898736,6.624086668149127,120,0.0,0.0,0.83,0.0,0.83,0.0
WPAC_10_12,Fanapi,UL,0,0,6.4210627617186775,7.450682178899835,0,0,5.381642986102394,6.38048014234802,0,0,5.243223580898736,6.624086668149127,41,0.0,0.0,0.0,0.0,0.0,0.0
WPAC_10_12,Fanapi,UR,0,0,6.4210627617186775,7.450682178899835,0,0,5.381642986102394,6.38048014234802,0,0,5.243223580898736,6.624086668149127,23,0.0,0.0,0.0,0.0,0.0,0.0
SHEM_11_10,Bianca,DL,0,0,9.654173418560543,11.189858262440348,0,0,7.892569593379999,9.417772124417985,0,0,7.237292363579476,9.116326072423137,55,0.0,0.0,0.0,0.0,0.0,0.0
SHEM_11_10,Bianca,DR,0,0,9.654173418560543,11.189858262440348,0,0,7.892569593379999,9.417772124417985,0,0,7.237292363579476,9.116326072423137,60,0.0,0.0,0.0,0.0,0.0,0.0
SHEM_11_10,Bianca,UL,0,0,9.654173418560543,11.189858262440348,0,0,7.892569593379999,9.417772124417985,0,0,7.237292363579476,9.116326072423137,14,0.0,0.0,0.0,0.0,0.0,0.0
SHEM_11_10,Bianca,UR,0,0,9.654173418560543,11.189858262440348,0,0,7.892569593379999,9.417772124417985,0,0,7.237292363579476,9.116326072423137,39,0.0,0.0,0.0,0.0,0.0,0.0
SHEM_10_20,Ului,DL,0,0,7.140389935429328,8.326013601087066,0,0,6.089044875446847,7.2647325040285855,0,0,5.431862783005078,6.8616366239738245,161,0.0,0.0,0.0,0.0,0.0,0.0
SHEM_10_20,Ului,DR,0,0,7.140389935429328,8.326013601087066,1,0,6.089044875446847,7.2647325040285855,10,0,5.431862783005078,6.8616366239738245,207,0.0,0.0,0.48,0.0,4.83,0.0
SHEM_10_20,Ului,UL,0,0,7.140389935429328,8.326013601087066,0,0,6.089044875446847,7.2647325040285855,0,0,5.431862783005078,6.8616366239738245,140,0.0,0.0,0.0,0.0,0.0,0.0
SHEM_10_20,Ului,UR,0,0,7.140389935429328,8.326013601087066,0,0,6.089044875446847,7.2647325040285855,0,0,5.431862783005078,6.8616366239738245,145,0.0,0.0,0.0,0.0,0.0,0.0
ATL_16_15,Nicole,DL,0,0,7.624618986159398,9.010913347279288,0,0,6.068425588244111,7.310878913138111,4,0,5.275156913744805,6.73869798169407,297,0.0,0.0,0.0,0.0,1.35,0.0
ATL_16_15,Nicole,DR,0,0,7.624618986159398,9.010913347279288,1,0,6.068425588244111,7.310878913138111,9,0,5.275156913744805,6.73869798169407,235,0.0,0.0,0.43,0.0,3.83,0.0
ATL_16_15,Nicole,UL,0,0,7.624618986159398,9.010913347279288,0,0,6.068425588244111,7.310878913138111,0,0,5.275156913744805,6.73869798169407,57,0.0,0.0,0.0,0.0,0.0,0.0
ATL_16_15,Nicole,UR,0,0,7.624618986159398,9.010913347279288,0,0,6.068425588244111,7.310878913138111,0,0,5.275156913744805,6.73869798169407,68,0.0,0.0,0.0,0.0,0.0,0.0
WPAC_14_18,Phanfone,DL,2,0,4.1588830833596715,4.852030263919617,5,1,3.7013019741124937,4.45334067250063,5,0,3.573829601557511,4.520545731216748,93,2.15,0.0,5.38,1.08,5.38,0.0
WPAC_14_18,Phanfone,DR,1,0,4.1588830833596715,4.852030263919617,4,0,3.7013019741124937,4.45334067250063,4,0,3.573829601557511,4.520545731216748,39,2.56,0.0,10.26,0.0,10.26,0.0
WPAC_14_18,Phanfone,UL,0,0,4.1588830833596715,4.852030263919617,0,0,3.7013019741124937,4.45334067250063,0,0,3.573829601557511,4.520545731216748,23,0.0,0.0,0.0,0.0,0.0,0.0
WPAC_14_18,Phanfone,UR,0,0,4.1588830833596715,4.852030263919617,1,0,3.7013019741124937,4.45334067250063,2,0,3.573829601557511,4.520545731216748,40,0.0,0.0,2.5,0.0,5.0,0.0
ATL_10_20,Shary,DL,0,0,5.5373972571606,6.346100298202239,2,1,4.552625326491481,5.344208067834378,1,0,4.789574966966713,6.007706779511932,30,0.0,0.0,6.67,3.33,3.33,0.0
ATL_10_20,Shary,DR,0,0,5.5373972571606,6.346100298202239,0,0,4.552625326491481,5.344208067834378,0,0,4.789574966966713,6.007706779511932,8,0.0,0.0,0.0,0.0,0.0,0.0
ATL_10_20,Shary,UL,0,0,5.5373972571606,6.346100298202239,0,0,4.552625326491481,5.344208067834378,0,0,4.789574966966713,6.007706779511932,2,0.0,0.0,0.0,0.0,0.0,0.0
EPAC_15_22,Sandra,DL,0,0,7.118476310297791,8.322449114623726,0,0,6.51471269087253,7.8687377914236345,0,0,5.642556295785479,7.186023639452355,65,0.0,0.0,0.0,0.0,0.0,0.0
EPAC_15_22,Sandra,DR,0,0,7.118476310297791,8.322449114623726,1,0,6.51471269087253,7.8687377914236345,3,0,5.642556295785479,7.186023639452355,75,0.0,0.0,1.33,0.0,4.0,0.0
EPAC_15_22,Sandra,UL,0,0,7.118476310297791,8.322449114623726,0,0,6.51471269087253,7.8687377914236345,0,0,5.642556295785479,7.186023639452355,27,0.0,0.0,0.0,0.0,0.0,0.0
EPAC_15_22,Sandra,UR,0,0,7.118476310297791,8.322449114623726,0,0,6.51471269087253,7.8687377914236345,0,0,5.642556295785479,7.186023639452355,14,0.0,0.0,0.0,0.0,0.0,0.0
SHEM_12_9,Iggy,DL,21,12,2.7204727211007667,3.125937829208931,6,2,3.465735902799726,4.158883083359671,8,2,3.2844961097762244,4.198778611615166,102,20.59,11.76,5.88,1.96,7.84,1.96
SHEM_12_9,Iggy,DR,0,0,2.7204727211007667,3.125937829208931,0,0,3.465735902799726,4.158883083359671,0,0,3.2844961097762244,4.198778611615166,22,0.0,0.0,0.0,0.0,0.0,0.0
SHEM_12_9,Iggy,UL,0,0,2.7204727211007667,3.125937829208931,0,0,3.465735902799726,4.158883083359671,0,0,3.2844961097762244,4.198778611615166,35,0.0,0.0,0.0,0.0,0.0,0.0
SHEM_12_9,Iggy,UR,0,0,2.7204727211007667,3.125937829208931,0,0,3.465735902799726,4.158883083359671,0,0,3.2844961097762244,4.198778611615166,14,0.0,0.0,0.0,0.0,0.0,0.0
EPAC_16_20,Seymour,DL,0,0,6.002758553726741,6.983587806738466,0,0,5.493061443340549,6.591673732008658,0,0,4.9877796239463255,6.299604718055313,37,0.0,0.0,0.0,0.0,0.0,0.0
EPAC_16_20,Seymour,DR,0,0,6.002758553726741,6.983587806738466,0,0,5.493061443340549,6.591673732008658,0,0,4.9877796239463255,6.299604718055313,65,0.0,0.0,0.0,0.0,0.0,0.0
EPAC_16_20,Seymour,UL,0,0,6.002758553726741,6.983587806738466,1,0,5.493061443340549,6.591673732008658,4,0,4.9877796239463255,6.299604718055313,46,0.0,0.0,2.17,0.0,8.7,0.0
EPAC_16_20,Seymour,UR,0,0,6.002758553726741,6.983587806738466,0,0,5.493061443340549,6.591673732008658,4,0,4.9877796239463255,6.299604718055313,87,0.0,0.0,0.0,0.0,4.6,0.0
ATL_17_12,Jose,DL,9,6,5.27460083993072,6.190891571804875,19,9,4.584967478670572,5.557922553198229,27,9,4.184937687789686,5.343841853777484,346,2.6,1.73,5.49,2.6,7.8,2.6
ATL_17_12,Jose,DR,0,0,5.27460083993072,6.190891571804875,3,0,4.584967478670572,5.557922553198229,14,0,4.184937687789686,5.343841853777484,422,0.0,0.0,0.71,0.0,3.32,0.0
ATL_17_12,Jose,UL,0,0,5.27460083993072,6.190891571804875,0,0,4.584967478670572,5.557922553198229,0,0,4.184937687789686,5.343841853777484,243,0.0,0.0,0.0,0.0,0.0,0.0
ATL_17_12,Jose,UR,0,0,5.27460083993072,6.190891571804875,2,0,4.584967478670572,5.557922553198229,7,0,4.184937687789686,5.343841853777484,169,0.0,0.0,1.18,0.0,4.14,0.0
SHEM_16_15,Emeraude,DL,14,9,2.7204727211007667,3.125937829208931,3,0,3.7013019741124937,4.45334067250063,5,0,3.3937218311961055,4.320259396462879,54,25.93,16.67,5.56,0.0,9.26,0.0
SHEM_16_15,Emeraude,DR,1,1,2.7204727211007667,3.125937829208931,0,0,3.7013019741124937,4.45334067250063,0,0,3.3937218311961055,4.320259396462879,26,3.85,3.85,0.0,0.0,0.0,0.0
SHEM_16_15,Emeraude,UL,2,0,2.7204727211007667,3.125937829208931,0,0,3.7013019741124937,4.45334067250063,0,0,3.3937218311961055,4.320259396462879,19,10.53,0.0,0.0,0.0,0.0,0.0
SHEM_16_15,Emeraude,UR,1,0,2.7204727211007667,3.125937829208931,0,0,3.7013019741124937,4.45334067250063,0,0,3.3937218311961055,4.320259396462879,13,7.69,0.0,0.0,0.0,0.0,0.0
WPAC_15_11,Nangka,DL,1,0,5.27460083993072,6.190891571804875,7,1,4.436751534363128,5.3726526228139235,10,2,3.9868690645194027,5.058411937452628,148,0.68,0.0,4.73,0.68,6.76,1.35
WPAC_15_11,Nangka,DR,0,0,5.27460083993072,6.190891571804875,0,0,4.436751534363128,5.3726526228139235,0,0,3.9868690645194027,5.058411937452628,181,0.0,0.0,0.0,0.0,0.0,0.0
WPAC_15_11,Nangka,UL,0,0,5.27460083993072,6.190891571804875,1,0,4.436751534363128,5.3726526228139235,4,0,3.9868690645194027,5.058411937452628,90,0.0,0.0,1.11,0.0,4.44,0.0
WPAC_15_11,Nangka,UR,0,0,5.27460083993072,6.190891571804875,1,0,4.436751534363128,5.3726526228139235,6,0,3.9868690645194027,5.058411937452628,127,0.0,0.0,0.79,0.0,4.72,0.0
SHEM_12_7,Ethel,DL,1,1,0.6931471805599453,0.6931471805599453,0,0,2.1910133173369406,2.5654798515311894,0,0,2.520343028149161,3.196024546333123,3,33.33,33.33,0.0,0.0,0.0,0.0
SHEM_12_7,Ethel,DR,8,8,0.6931471805599453,0.6931471805599453,3,2,2.1910133173369406,2.5654798515311894,2,0,2.520343028149161,3.196024546333123,13,61.54,61.54,23.08,15.38,15.38,0.0
SHEM_12_7,Ethel,UL,0,0,0.6931471805599453,0.6931471805599453,0,0,2.1910133173369406,2.5654798515311894,0,0,2.520343028149161,3.196024546333123,5,0.0,0.0,0.0,0.0,0.0,0.0
SHEM_12_7,Ethel,UR,2,2,0.6931471805599453,0.6931471805599453,0,0,2.1910133173369406,2.5654798515311894,0,0,2.520343028149161,3.196024546333123,3,66.67,66.67,0.0,0.0,0.0,0.0
ATL_16_16,Otto,DL,0,0,7.624618986159398,9.010913347279288,0,0,7.2282035061304,8.861967587523015,2,0,6.06600546301732,7.843268023706985,62,0.0,0.0,0.0,0.0,3.23,0.0
ATL_16_16,Otto,DR,0,0,7.624618986159398,9.010913347279288,0,0,7.2282035061304,8.861967587523015,3,0,6.06600546301732,7.843268023706985,65,0.0,0.0,0.0,0.0,4.62,0.0
ATL_16_16,Otto,UL,0,0,7.624618986159398,9.010913347279288,0,0,7.2282035061304,8.861967587523015,0,0,6.06600546301732,7.843268023706985,43,0.0,0.0,0.0,0.0,0.0,0.0
ATL_16_16,Otto,UR,0,0,7.624618986159398,9.010913347279288,0,0,7.2282035061304,8.861967587523015,0,0,6.06600546301732,7.843268023706985,36,0.0,0.0,0.0,0.0,0.0,0.0
SHEM_13_23,Zane,DL,3,3,2.7204727211007667,3.125937829208931,0,0,3.58351893845611,4.306111877930151,1,0,3.364984747128392,4.269006287194798,22,13.64,13.64,0.0,0.0,4.55,0.0
SHEM_13_23,Zane,DR,2,1,2.7204727211007667,3.125937829208931,0,0,3.58351893845611,4.306111877930151,0,0,3.364984747128392,4.269006287194798,6,33.33,16.67,0.0,0.0,0.0,0.0
SHEM_13_23,Zane,UL,0,0,2.7204727211007667,3.125937829208931,0,0,3.58351893845611,4.306111877930151,0,0,3.364984747128392,4.269006287194798,2,0.0,0.0,0.0,0.0,0.0,0.0
SHEM_13_23,Zane,UR,0,0,2.7204727211007667,3.125937829208931,0,0,3.58351893845611,4.306111877930151,0,0,3.364984747128392,4.269006287194798,1,0.0,0.0,0.0,0.0,0.0,0.0
EPAC_12_16,Paul,DL,0,0,5.111312861849701,5.986781599203601,0,0,3.972567287934932,4.716397607008398,1,0,3.8976705591079877,4.9404304010155435,32,0.0,0.0,0.0,0.0,3.12,0.0
EPAC_12_16,Paul,DR,0,0,5.111312861849701,5.986781599203601,4,2,3.972567287934932,4.716397607008398,4,1,3.8976705591079877,4.9404304010155435,68,0.0,0.0,5.88,2.94,5.88,1.47
EPAC_12_16,Paul,UL,0,0,5.111312861849701,5.986781599203601,0,0,3.972567287934932,4.716397607008398,0,0,3.8976705591079877,4.9404304010155435,18,0.0,0.0,0.0,0.0,0.0,0.0
